project,mouse,session,session_label,type,name,start_s,end_s,channel,amplitude,pipeline,run_id,added_by,added_at,entry_id
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1036.219,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1036.979,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1037.085,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1040.396,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1041.463,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1045.095,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1047.763,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1066.325,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1069.027,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1069.141,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1070.444,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1080.004,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1086.225,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1095.841,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1096.28,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1101.731,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1101.926,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1109.336,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1144.424,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1157.278,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1170.084,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1182.708,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1183.46,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1185.847,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1190.558,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1190.732,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1191.038,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1191.302,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1197.651,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1197.811,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1199.42,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1209.025,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1209.226,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1210.106,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1210.49,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1223.057,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1224.387,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1227.663,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1241.969,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1242.879,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1243.109,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1243.267,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1257.301,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1257.474,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1259.279,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1259.414,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1262.766,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1263.222,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1275.714,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1287.309,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1287.485,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1293.808,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1297.483,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1297.675,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1299.021,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1303.324,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1307.516,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1309.273,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1325.741,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1328.888,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1337.91,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1350.356,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1357.877,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1370.331,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1372.698,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1379.819,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1380.476,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1383.446,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1387.103,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1393.743,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1396.127,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1400.636,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1416.071,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1419.146,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1422.487,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1423.498,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1430.548,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1452.761,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1457.306,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1463.009,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1463.675,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1469.098,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1477.994,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1484.009,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1486.059,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1490.62,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1496.126,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1500.593,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1504.703,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1507.464,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1509.511,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1521.245,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1523.812,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1526.606,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1529.109,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1534.775,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1554.3,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1560.046,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1564.231,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1607.279,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1609.33,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1609.738,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1612.075,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1620.793,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1626.546,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1630.984,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1633.031,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1633.246,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1638.77,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1640.942,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1642.697,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1649.775,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1651.214,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1657.52,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1660.577,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1661.257,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1665.166,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1679.468,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1680.835,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1685.558,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1691.849,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1696.969,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1709.151,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1711.535,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1720.517,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1730.588,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1735.664,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1735.857,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1740.214,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1748.858,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1758.658,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1760.738,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1768.979,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1778.822,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1793.191,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1818.061,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1828.389,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1831.595,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1832.296,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
PTEN,24,1,PTEN m24 s1 2024-07-16,ds,DS candidates (ETS),1835.434,,,,ETS dentate-spike export,,theexaminedexistence@gmail.com,2026-09-02T19:00:02-04:00,2fda459600ce
